,mid_prices,bid_prices,ask_prices,reservation_prices,inventory,cash,wealth,pnl,strategy
466,100.07570996580053,99.46169947788442,100.68372045371663,100.07270996580053,10,-951.5638941337381,49.193205524267114,49.193205524267114,Avellaneda (ABM)
467,99.93302994868871,99.32291946077261,100.54494043660482,99.93392994868871,-4,447.79347402338436,48.06135422862951,48.06135422862951,Avellaneda (ABM)
468,99.60916710476462,98.99545661684851,100.21747759268072,99.60646710476462,9,-842.961915585388,53.52058835749358,53.52058835749358,Avellaneda (ABM)
469,99.87513201836532,99.26202153044922,100.48404250628143,99.87303201836532,7,-646.7209368450193,52.404987283537935,52.404987283537935,Avellaneda (ABM)
470,99.90791691881222,99.29330643089611,100.51532740672832,99.90431691881221,13,-1242.1206844793946,56.68223546516424,56.68223546516424,Avellaneda (ABM)
471,99.71953514255146,99.11362465463536,100.33564563046757,99.72463514255146,-17,1757.7156827294962,62.48358530612131,62.48358530612131,Avellaneda (ABM)
472,99.86800967990546,99.25969919198936,100.48172016782156,99.87070967990546,-9,953.0831210315417,54.27103391239268,54.27103391239268,Avellaneda (ABM)
473,100.31112685685274,99.69891636893664,100.92093734476884,100.30992685685274,3,-250.1187031642521,50.81467740630609,50.81467740630609,Avellaneda (ABM)
474,100.01539183249034,99.40978134457423,100.63180232040644,100.02079183249033,-17,1758.3493020147823,58.087640862446506,58.087640862446506,Avellaneda (ABM)
475,99.95562380938149,99.3431133214654,100.5651342972976,99.9541238093815,5,-444.9369423753766,54.84117667153089,54.84117667153089,Avellaneda (ABM)
476,100.20827156092807,99.59876107301196,100.82078204884417,100.20977156092806,-5,544.4950168196128,43.45365901497246,43.45365901497246,Avellaneda (ABM)
477,100.0170604867474,99.40844999883129,100.6304709746635,100.01946048674739,-9,960.1883364711813,60.034792090454744,60.034792090454744,Avellaneda (ABM)
478,99.96056564474048,99.34955515682438,100.57157613265659,99.96056564474048,0,50.1118911218325,50.1118911218325,50.1118911218325,Avellaneda (ABM)
479,100.12174419461509,99.51463370669899,100.7366546825312,100.12564419461509,-13,1364.1880593682188,62.60538483822256,62.60538483822256,Avellaneda (ABM)
480,99.94501271636959,99.33310222845348,100.55512320428569,99.94411271636959,3,-246.78024346685908,53.05479468224968,53.05479468224968,Avellaneda (ABM)
481,100.15591295774695,99.54550246983085,100.76752344566306,100.15651295774695,-2,251.72738767427217,51.41556175877827,51.41556175877827,Avellaneda (ABM)
482,100.37945333625997,99.76784284834386,100.98986382417607,100.37885333625997,1,-48.02120236915701,52.35825096710296,52.35825096710296,Avellaneda (ABM)
483,99.9355028929035,99.3202924049874,100.5423133808196,99.9313028929035,13,-1243.1695046536936,55.992032954051865,55.992032954051865,Avellaneda (ABM)
484,99.85983346067323,99.25242297275713,100.47444394858934,99.86343346067324,-13,1359.1787171976127,61.00088220886073,61.00088220886073,Avellaneda (ABM)
485,100.19292609486403,99.58071560694793,100.80273658278014,100.19172609486404,4,-355.0549851467183,45.71671923273783,45.71671923273783,Avellaneda (ABM)
486,100.09914451486462,99.48753402694851,100.70955500278072,100.09854451486461,2,-148.30510555399965,51.893183475729586,51.893183475729586,Avellaneda (ABM)
487,99.9940233258682,99.38211283795209,100.6041338137843,99.9931233258682,4,-348.32601695862394,51.650076344848856,51.650076344848856,Avellaneda (ABM)
488,99.79584965773995,99.18363916982385,100.40566014565606,99.79464965773995,4,-351.3499249378896,47.833473693070175,47.833473693070175,Avellaneda (ABM)
489,99.68098677402763,99.06787628611153,100.28989726194374,99.67888677402763,7,-642.2769094712186,55.48999794697488,55.48999794697488,Avellaneda (ABM)
490,100.06082991640069,99.44981942848459,100.6718404043168,100.06082991640069,-1,157.42430870589112,57.36347878949043,57.36347878949043,Avellaneda (ABM)
491,100.17696474371076,99.56685425579465,100.78887523162686,100.17786474371076,-3,358.926813883764,58.39591965263173,58.39591965263173,Avellaneda (ABM)
492,100.0058726206302,99.3969621327141,100.6189831085463,100.0079726206302,-7,759.4015985695406,59.36049022512918,59.36049022512918,Avellaneda (ABM)
493,99.77215589154174,99.16534540362564,100.38736637945784,99.77635589154174,-14,1453.0392526163478,56.22907013476333,56.22907013476333,Avellaneda (ABM)
494,99.96376988047689,99.35605939256078,100.57808036839299,99.96706988047688,-11,1148.5583000019978,48.95683131675196,48.95683131675196,Avellaneda (ABM)
495,99.97171372714607,99.35740323922997,100.57942421506218,99.96841372714607,11,-1044.8734066131763,54.81544438543051,54.81544438543051,Avellaneda (ABM)
496,100.2058500057747,99.5951395178586,100.8171604936908,100.2061500057747,-1,160.27550287531375,60.06965286953904,60.06965286953904,Avellaneda (ABM)
497,99.55706725458712,98.94485676667102,100.16687774250323,99.55586725458713,3,-255.6583821302139,43.01281963354745,43.01281963354745,Avellaneda (ABM)
498,100.23893715409686,99.62552666618076,100.84754764201297,100.23653715409687,8,-749.104031180071,52.80746605270383,52.80746605270383,Avellaneda (ABM)
499,100.19631075670003,99.58470026878392,100.80672124461613,100.19571075670002,2,-148.59526891087864,51.797352602521414,51.797352602521414,Avellaneda (ABM)
500,100.08568783381682,99.47467734590072,100.69669832173292,100.08568783381682,0,47.86242376160014,47.86242376160014,47.86242376160014,Avellaneda (ABM)
501,100.30111835278645,99.68860786487035,100.91062884070256,100.29961835278645,5,-454.38008256585624,47.125509198075974,47.125509198075974,Avellaneda (ABM)
502,99.72784550221186,99.12043501429577,100.34245599012797,99.73144550221187,-11,1150.0337176911617,53.02741716683113,53.02741716683113,Avellaneda (ABM)
503,100.0715847164429,99.4623742285268,100.684395204359,100.0733847164429,-6,659.2063826406343,58.77687434197685,58.77687434197685,Avellaneda (ABM)
504,100.57846465592104,99.96685416800493,101.18887514383714,100.57786465592103,2,-154.89208730568237,46.26484200615971,46.26484200615971,Avellaneda (ABM)
505,100.46947992568734,99.85966943777123,101.08169041360344,100.47067992568734,-4,446.443236278784,44.56531657603466,44.56531657603466,Avellaneda (ABM)
506,99.98918351270633,99.38027302479023,100.60229400062244,99.99128351270633,-8,855.4553149211705,55.54184681951983,55.54184681951983,Avellaneda (ABM)
507,100.11871137419635,99.50710088628024,100.72912186211245,100.11811137419635,2,-141.02962883538254,59.207793913010164,59.207793913010164,Avellaneda (ABM)
508,99.73895404325384,99.13184355533774,100.35386453116995,99.74285404325384,-13,1350.2324614373217,53.62605887502173,53.62605887502173,Avellaneda (ABM)
509,100.34174275420058,99.73523226628447,100.95725324211668,100.34624275420057,-16,1662.3892292923308,56.92134522512151,56.92134522512151,Avellaneda (ABM)
510,100.260668087451,99.65055759953489,100.8725785753671,100.261568087451,-3,357.08649324664486,56.30448898429188,56.30448898429188,Avellaneda (ABM)
511,99.9716386290716,99.3600281411555,100.5820491169877,99.9710386290716,3,-249.7416407790846,50.17327510813021,50.17327510813021,Avellaneda (ABM)
512,99.99869063623154,99.38618014831545,100.60820112414766,99.99719063623155,5,-445.1950370744031,54.798416106754644,54.798416106754644,Avellaneda (ABM)
513,99.8677499748239,99.26003948690779,100.48206046274,99.87104997482389,-12,1252.6875561467157,54.27455644882889,54.27455644882889,Avellaneda (ABM)
514,100.05676901276351,99.4481585248474,100.67017950067961,100.0591690127635,-8,839.1621019967313,38.7079498946232,38.7079498946232,Avellaneda (ABM)
515,100.46234451924559,99.85343403132948,101.0754550071617,100.46444451924559,-7,749.5025943640273,46.266182729308184,46.266182729308184,Avellaneda (ABM)
516,100.07487129660181,99.46236080868572,100.68438178451792,100.07337129660182,5,-456.4077386259562,43.96661785705288,43.96661785705288,Avellaneda (ABM)
517,99.84224422531534,99.23423373739924,100.45625471323144,99.84524422531534,-10,1061.7609899128345,63.338547659681126,63.338547659681126,Avellaneda (ABM)
518,99.68979232690174,99.07908183898563,100.30110281481784,99.69009232690173,-1,144.04035208063976,44.350559753738025,44.350559753738025,Avellaneda (ABM)
519,100.43998385454746,99.82747336663137,101.04949434246357,100.43848385454747,6,-544.7800786740028,57.859824453282044,57.859824453282044,Avellaneda (ABM)
520,100.20531634972228,99.59640586180618,100.81842683763838,100.20741634972228,-7,763.9249137932729,62.487699345216924,62.487699345216924,Avellaneda (ABM)
521,99.82381374637593,99.20950325845983,100.43152423429204,99.82051374637594,11,-1041.2221730134443,56.839778196690986,56.839778196690986,Avellaneda (ABM)
522,99.72638892554929,99.11387843763319,100.3358994134654,99.7248889255493,4,-352.2207990696911,46.68475663250604,46.68475663250604,Avellaneda (ABM)
523,99.88478846257566,99.27557797465956,100.49759895049176,99.88658846257566,-6,655.6701866221308,56.361455846676904,56.361455846676904,Avellaneda (ABM)
524,99.91354072137237,99.29803023345627,100.52005120928848,99.90904072137238,15,-1445.0954701970463,53.60764062353928,53.60764062353928,Avellaneda (ABM)
525,100.10253331921918,99.49122283130308,100.71324380713529,100.10223331921918,1,-46.783167841190874,53.3193654780283,53.3193654780283,Avellaneda (ABM)
526,99.85435565449674,99.24094516658064,100.46296614241285,99.85195565449675,8,-755.5052344530484,43.329610782925556,43.329610782925556,Avellaneda (ABM)
527,99.66032522927559,99.05261474135948,100.27463571719169,99.66362522927558,-11,1150.412377931038,54.148800409006526,54.148800409006526,Avellaneda (ABM)
528,100.06387587331933,99.45526538540322,100.67728636123543,100.06627587331933,-8,855.2710097487909,54.76000276223624,54.76000276223624,Avellaneda (ABM)
529,100.13128650193325,99.52117601401714,100.74319698984935,100.13218650193325,-2,253.39554280216237,53.132969798295875,53.132969798295875,Avellaneda (ABM)
530,100.24712355346144,99.63821306554533,100.86023404137754,100.24922355346143,-7,746.8844450278203,45.154580153590246,45.154580153590246,Avellaneda (ABM)
531,100.04066404656544,99.43325355864934,100.65527453448155,100.04426404656544,-12,1252.0607859615668,51.57281740278154,51.57281740278154,Avellaneda (ABM)
532,100.18883368795758,99.57932320004147,100.80134417587368,100.19033368795758,-5,561.8867935042667,60.94262506447882,60.94262506447882,Avellaneda (ABM)
533,100.21864236117413,99.60283187325803,100.82485284909023,100.21384236117413,15,-1449.0285126771746,54.251122740437495,54.251122740437495,Avellaneda (ABM)
534,100.20968150443315,99.59747101651705,100.81949199234926,100.20848150443315,4,-335.55240267003376,65.28632334769884,65.28632334769884,Avellaneda (ABM)
535,100.05212927812244,99.44531879020633,100.66733976603854,100.05632927812243,-14,1449.608028368805,48.87821847509099,48.87821847509099,Avellaneda (ABM)
536,99.72294421564679,99.11433372773068,100.33635470356289,99.72534421564679,-7,752.8779879031557,54.81737839362813,54.81737839362813,Avellaneda (ABM)
537,99.9831433637418,99.3685328758257,100.5905538516579,99.9795433637418,12,-1143.393827612488,56.40389275241364,56.40389275241364,Avellaneda (ABM)
538,100.00898975168033,99.39467926376423,100.61670023959644,100.00568975168034,11,-1040.474870498791,59.624016769692616,59.624016769692616,Avellaneda (ABM)
539,100.00524689565754,99.39363640774143,100.61565738357363,100.00464689565753,3,-250.1395510717967,49.87618961517592,49.87618961517592,Avellaneda (ABM)
540,100.04995617785018,99.44014568993407,100.66216666576628,100.05115617785017,-4,458.54201365067087,58.34218893927016,58.34218893927016,Avellaneda (ABM)
541,100.01050496480165,99.39979447688555,100.62181545271775,100.01080496480165,-1,147.79619380481915,47.7856888400175,47.7856888400175,Avellaneda (ABM)
542,100.08218393560664,99.46877344769054,100.69079442352275,100.07978393560664,8,-752.2914834765327,48.365988008320414,48.365988008320414,Avellaneda (ABM)
543,100.17631369909105,99.56350321117495,100.78552418700716,100.17451369909105,6,-540.5451795238115,60.512702670734825,60.512702670734825,Avellaneda (ABM)
544,100.12778779995122,99.51437731203512,100.73639828786733,100.12538779995123,8,-750.995407082703,50.0268953169068,50.0268953169068,Avellaneda (ABM)
545,100.19602975013959,99.58591926222348,100.80794023805569,100.19692975013959,-2,245.7800956987746,45.38803619849543,45.38803619849543,Avellaneda (ABM)
546,100.30481390311613,99.69410341520002,100.91612439103223,100.30511390311612,-2,255.6163934418143,55.00676563558204,55.00676563558204,Avellaneda (ABM)
547,100.01771773205805,99.40760724414194,100.62962821997415,100.01861773205805,-3,350.03729061256666,49.984137416392514,49.984137416392514,Avellaneda (ABM)
